food_id,food_name,food_name_clean,calories_100g,protein_100g,fat_100g,carbohydrate_100g,image_url,source,zero_calorie_flag,calorie_inconsistent_flag,calorie_macro_diff,cooking_category,dish_type,main_ingredient,meal_time,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,confidence,allergen_sources,label_sources,allergen_match_count,merge_status,food_category,meal_component,food_category_source,base_ingredient,base_ingredient_tags,recipe_reference_match,recipe_reference_source,recipe_reference_title,recipe_ingredients_reference,suitable_breakfast,suitable_lunch,suitable_dinner,meal_time_tags,primary_meal_time,feature_rule_version,context_correction_notes,menu_reference_match,menu_reference_source,menu_reference_title,menu_reference_category,menu_reference_meal_time,ingredient_only_flag,raw_ingredient_flag,is_recommendable_food,recommendation_item_type,recommendation_confidence,recommendation_exclusion_reason,halal_status,is_halal_candidate,contains_non_halal_ingredient,non_halal_ingredient_tags,halal_review_reason,halal_confidence,halal_rule_version,menu_ready_rule_version,pairing_group,pairing_role,pairing_notes,pairing_suitability_notes,cleaning_action,cleaning_reason,meal_template_role,meal_combo_valid,image_url_status,image_url_source,image_url_rule_version
FD0223,kerupuk koro,kerupuk koro,125.0,8.3,0.7,22.1,https://cf.shopee.co.id/file/id-11134103-22100-uucup9m29iiv8c,indonesian_food_nutrition_dataset,0,0,-2.9,olahan,gorengan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,snack,snack,consistent_meal_component_taxonomy_v1,kacang,kacang|koro,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_snack,snack,savory_snack_not_main_meal,snack_not_combo_component,keep,,snack,False,ok,original,google_image_refresh_v1
FD0224,koro wedus buah muda,koro wedus buah muda,38.0,3.0,0.3,7.9,https://ahsanfile.files.wordpress.com/2013/08/20121226_084508.jpg,indonesian_food_nutrition_dataset,0,0,-8.3,mentah_segar,mentah_segar,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0225,kripik tempe goreng,kripik tempe goreng,542.0,40.3,42.4,11.5,https://asset.kompas.com/crops/NvawKpjCGV6FrehArD0C-OBjYSI=/3x0:700x465/750x500/data/photo/2020/12/01/5fc629934653a.jpg,indonesian_food_nutrition_dataset,0,0,-46.8,gorengan,gorengan,kedelai,"lunch,dinner",False,False,False,False,False,False,True,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,lauk_nabati,lauk_nabati,consistent_meal_component_taxonomy_v1,kedelai,kedelai,True,indonesian_food_recipes,kripik tempe,tempe tepung sagu kanji bumbu penyedap,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_snack,snack,savory_snack_not_main_meal,snack_not_combo_component,keep,,snack,False,ok,original,google_image_refresh_v1
FD0226,kue ali,kue ali,440.0,3.8,18.5,64.5,https://awsimages.detik.net.id/community/media/visual/2022/06/21/resep-kue-cincin_43.jpeg?w=1200,indonesian_food_nutrition_dataset,0,0,0.3,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0227,kue apem,kue apem,186.7,1.6,1.6,39.6,https://cdn0-production-images-kly.akamaized.net/1vXhapwViv08dtFYbhhKKEfqiJ0=/0x542:4608x3139/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3479555/original/004272600_1623394884-shutterstock_1952418853.jpg,indonesian_food_nutrition_dataset,0,0,7.5,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0228,kue bangket,kue bangket,338.0,1.5,1.2,80.3,https://asset.kompas.com/crops/1zdz3_jE_GfEVcRZKtgL2GokVrA=/0x0:1000x667/750x500/data/photo/2023/02/24/63f805fb8890f.jpeg,indonesian_food_nutrition_dataset,0,0,0.0,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0229,kue bugis,kue bugis,240.0,1.0,4.0,54.0,https://asset.kompas.com/crops/hHVyMg5BiDHITqTbKdbpz1Un4_c=/0x0:1000x667/750x500/data/photo/2022/06/21/62b109f77f78c.jpeg,indonesian_food_nutrition_dataset,0,0,-16.0,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0230,kue kelapa,kue kelapa,591.0,5.6,42.1,47.5,https://upload.wikimedia.org/wikipedia/commons/5/5c/Snack_Dessert.jpg,indonesian_food_nutrition_dataset,0,0,-0.3,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0231,kue koya,kue koya,366.0,4.2,4.3,7.9,https://media.karousell.com/media/photos/products/2018/08/23/koya_kacang_suuk_asli_bandung_1535029115_863b9a71_progressive.jpg,indonesian_food_nutrition_dataset,0,1,278.9,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0232,kue lumpur,kue lumpur,291.0,3.6,11.1,44.1,https://upload.wikimedia.org/wikipedia/commons/5/5c/Snack_Dessert.jpg,indonesian_food_nutrition_dataset,0,0,0.3,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0233,kue mangkok,kue mangkok,182.0,1.0,1.0,40.4,https://asset.kompas.com/crops/EUNcgQqWtMLzjyycRK-jWqJPg5Q=/3x0:700x465/750x500/data/photo/2021/01/13/5ffe348f5e49a.jpg,indonesian_food_nutrition_dataset,0,0,7.4,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0234,kue pacar cina,kue pacar cina,126.7,0.7,0.7,57.3,https://asset.kompas.com/crops/jkimxsmqIcyNJ_UjeHGJML9sT_4=/0x0:698x465/750x500/data/photo/2021/02/20/603069ab80f59.jpg,indonesian_food_nutrition_dataset,0,1,-111.6,olahan,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0235,kue pia,kue pia,296.0,1.4,1.4,66.4,https://upload.wikimedia.org/wikipedia/commons/5/5c/Snack_Dessert.jpg,indonesian_food_nutrition_dataset,0,0,12.2,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0236,kue putu cangkir,kue putu cangkir,304.0,5.3,7.0,54.9,https://i.ytimg.com/vi/GH8hVDZ3AZA/maxresdefault.jpg,indonesian_food_nutrition_dataset,0,0,0.2,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0237,kue putu singkong,kue putu singkong,217.0,1.2,0.5,53.2,https://asset.kompas.com/crops/4HYsevQAK_PJOcsTRt4Tl0vo4YI=/0x0:1000x667/750x500/data/photo/2021/06/10/60c19ee3dbc24.jpg,indonesian_food_nutrition_dataset,0,0,-5.1,other,jajanan_manis,singkong,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0238,kue satu,kue satu,393.3,2.7,2.7,79.3,https://upload.wikimedia.org/wikipedia/commons/5/5c/Snack_Dessert.jpg,indonesian_food_nutrition_dataset,0,0,41.0,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0239,kue semprong,kue semprong,380.0,1.0,1.0,92.0,https://asset.kompas.com/crops/jT3TeOZw6jjDRXgh1-P9Yrz0enI=/0x0:1000x667/750x500/data/photo/2022/01/21/61ea314112848.jpg,indonesian_food_nutrition_dataset,0,0,-1.0,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0240,kue sus,kue sus,221.0,7.5,10.2,24.8,https://upload.wikimedia.org/wikipedia/commons/4/44/Jajan_Pasar_in_Jakarta_edit.JPG,indonesian_food_nutrition_dataset,0,0,0.0,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0241,kue talam,kue talam,180.0,5.0,5.0,32.0,"https://cdn.yummy.co.id/content-images/images/20220319/ZDxMHnPOfZAq6tXHCLa9WsgeVwHh5Wb2-31363437363439303336d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp",indonesian_food_nutrition_dataset,0,0,-13.0,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0242,kue tambang,kue tambang,512.0,26.0,26.0,60.4,https://asset.kompas.com/crops/x2yGurVUxpP-COxvvOjVx2P7lL0=/100x67:900x600/750x500/data/photo/2022/04/14/62578f6fbc8b8.jpg,indonesian_food_nutrition_dataset,0,1,-67.6,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0243,kue thipan,kue thipan,247.0,2.9,4.2,49.5,https://asset.kompas.com/crops/fXb2bs6UVUJNODIGbh7aFfAzUE4=/41x33:950x639/750x500/data/photo/2021/03/05/6041b846aa175.jpg,indonesian_food_nutrition_dataset,0,0,-0.4,other,jajanan_manis,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0244,laksa ayam,laksa ayam,166.3,2.7,3.9,29.5,https://asset.kompas.com/crops/cmvexYXhxB1oyebUTtLncpQTxNE=/256x116:1280x798/750x500/data/photo/2022/10/11/63455e3290f0e.jpg,indonesian_food_nutrition_dataset,0,0,2.4,berkuah,berkuah,ayam,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,ayam,ayam|santan,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,original,google_image_refresh_v1
FD0245,lanting getuk,lanting getuk,422.0,0.9,10.8,80.4,https://cf.shopee.co.id/file/261d5dd52028e4a8ebf57f5957bde6b4,indonesian_food_nutrition_dataset,0,0,-0.4,other,jajanan,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,singkong,singkong,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_snack,snack,savory_snack_not_main_meal,snack_not_combo_component,keep,,snack,False,ok,original,google_image_refresh_v1
FD0246,lawar babi masakan,lawar babi masakan,174.0,17.0,10.0,3.0,https://cdn.idntimes.com/content-images/post/20211019/203152501-4176779059011518-795637125163020240-n-c5aa3d72f7ca0ec57070d7c1a60cf2b2_600x400.jpg,indonesian_food_nutrition_dataset,0,0,4.0,olahan,olahan,babi,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,bahan_non_menu,bahan_non_menu,consistent_meal_component_taxonomy_v1,daging_lain,daging_lain,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,"animal_base_daging_lain|halal_fix_v1: is_recommendable set False, non_halal babi",False,,,,,False,False,False,excluded,low,not_suitable_for_default_indonesian_recommendation,non_halal_or_review,False,True,pork,explicit_non_halal_keyword,high,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,unclear_food_context,unclear_food_context,drop,not_suitable_for_default_indonesian_recommendation,protein,False,ok,original,google_image_refresh_v1
FD0247,lawar ayam,lawar ayam,159.0,5.0,10.9,10.1,https://img-global.cpcdn.com/recipes/2bad2876953a328b/680x482cq70/lawara-jangang-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,0.5,olahan,olahan,ayam,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,ayam,ayam,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,side_dish,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0248,lawar ikan,lawar ikan,207.0,7.4,15.4,9.6,https://nilaigizi.com/assets/images/produk/produk_1535786169.jpg,indonesian_food_nutrition_dataset,0,0,0.4,olahan,olahan,ikan,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,ikan,ikan,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,side_dish,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0249,ledre pisang,ledre pisang,405.0,4.8,5.1,84.9,https://cdn.idntimes.com/content-images/community/2022/03/127926829-138078701098384-3632478979177553762-n-1fd6c04577e614a24488a2b0565fd065-d95921c5a20494e557ab339600558193.jpg,indonesian_food_nutrition_dataset,0,0,0.3,other,jajanan,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0250,leupeut ketan,leupeut ketan,240.0,7.8,0.5,51.3,https://sweetrip.id/wp-content/uploads/2021/05/171584083_119493940234318_4941248120678130162_n.jpg,indonesian_food_nutrition_dataset,0,0,-0.9,other,olahan,beras,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,beras,beras,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,staple_keyword,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0251,lupis ketan,lupis ketan,164.0,1.8,2.1,34.5,https://asset.kompas.com/crops/TRFlnZa303pT0iwa7gkId4MCWSA=/0x54:1000x720/750x500/data/photo/2020/06/24/5ef30e98cb1e8.jpg,indonesian_food_nutrition_dataset,0,0,-0.1,other,olahan,beras,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,beras,beras,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,staple_keyword,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
